date,temperature,temp_min,temp_max,humidity,wind_speed,precipitation,weather_code,condition,pm25,pm10,aqi,traffic_index,is_weekend,month,day_of_week,no2,so2,ozone
2021-05-14,12.1,9.3,15.7,56,16.2,2.5,53,drizzle,13.9,36.8,60,79.7,False,5,4,14.6,29.0,77.4
2021-05-15,11.7,7.8,16.1,64,9.0,3.6,55,drizzle,8.9,29.7,49,50.7,True,5,5,9.8,3.5,77.4
2021-05-16,13.8,8.8,18.3,50,8.7,0.0,3,partly_cloudy,9.7,25.6,52,30.0,True,5,6,21.4,72.3,95.8
2021-05-17,16.5,10.2,22.2,38,8.9,0.0,0,clear,12.7,19.4,58,62.8,False,5,0,7.4,27.1,89.2
2021-05-18,18.3,11.1,25.4,35,8.1,0.0,1,partly_cloudy,10.4,26.0,53,73.6,False,5,1,19.9,47.6,92.7
2021-05-19,20.8,13.6,26.1,33,15.3,0.0,3,partly_cloudy,13.0,16.9,58,54.8,False,5,2,21.6,38.9,79.5
2021-05-20,17.6,12.9,23.4,59,20.4,14.9,63,rain,8.8,29.4,49,74.5,False,5,3,15.0,30.2,85.0
2021-05-21,15.4,10.7,19.7,55,5.8,0.0,3,partly_cloudy,6.3,36.4,35,53.1,False,5,4,17.1,65.4,93.7
2021-05-22,17.5,12.5,22.7,39,7.4,0.0,1,partly_cloudy,7.0,18.2,39,36.9,True,5,5,18.8,34.0,91.5
2021-05-23,20.7,15.7,26.3,39,7.8,0.0,3,partly_cloudy,14.9,35.7,62,34.9,True,5,6,14.3,37.5,88.1
2021-05-24,22.3,16.5,28.7,37,10.1,0.0,2,partly_cloudy,20.6,29.1,72,57.6,False,5,0,16.2,35.1,96.8
2021-05-25,22.9,17.3,28.7,35,10.9,0.0,3,partly_cloudy,19.2,34.7,70,72.0,False,5,1,28.6,33.1,77.0
2021-05-26,23.9,17.4,30.0,31,10.1,0.0,3,partly_cloudy,9.7,30.6,52,73.0,False,5,2,22.0,34.4,88.7
2021-05-27,23.4,18.5,27.7,36,13.7,0.6,51,drizzle,14.4,37.7,61,66.2,False,5,3,19.2,48.1,78.7
2021-05-28,23.9,17.5,28.6,35,11.2,0.1,51,drizzle,15.0,34.6,62,79.9,False,5,4,12.5,31.4,79.0
2021-05-29,22.7,18.1,27.1,41,9.4,0.0,3,partly_cloudy,14.9,32.1,62,25.8,True,5,5,16.9,69.1,104.6
2021-05-30,23.8,16.9,30.1,32,10.8,0.0,3,partly_cloudy,13.2,22.5,59,14.8,True,5,6,15.8,79.7,88.9
2021-05-31,24.7,19.3,29.9,30,9.2,0.0,3,partly_cloudy,12.5,39.9,57,75.1,False,5,0,21.4,38.7,78.2
2021-06-01,25.4,17.2,32.4,24,11.9,0.0,1,partly_cloudy,13.3,25.4,59,29.3,False,6,1,21.3,33.7,102.6
2021-06-02,26.4,18.5,33.9,27,17.9,0.0,3,partly_cloudy,11.5,31.8,55,63.4,False,6,2,15.9,19.5,98.4
2021-06-03,26.2,19.6,30.7,29,14.7,0.0,3,partly_cloudy,8.8,24.4,49,59.4,False,6,3,19.5,29.2,86.1
2021-06-04,26.0,20.4,30.3,27,30.7,0.1,51,drizzle,13.7,32.6,60,54.6,False,6,4,13.5,57.7,84.9
2021-06-05,25.1,18.4,31.0,36,17.7,0.0,3,partly_cloudy,17.0,24.5,66,31.2,True,6,5,17.6,33.6,90.3
2021-06-06,20.9,14.3,26.9,39,10.2,0.0,3,partly_cloudy,16.5,28.6,65,28.8,True,6,6,11.3,33.0,102.5
2021-06-07,25.6,18.1,31.9,32,15.9,0.0,3,partly_cloudy,9.3,25.7,51,49.4,False,6,0,16.2,31.1,81.4
2021-06-08,26.6,21.0,31.2,27,22.0,0.0,3,partly_cloudy,16.3,23.7,64,60.5,False,6,1,12.5,24.0,85.5
2021-06-09,25.6,18.9,29.9,27,16.7,0.0,3,partly_cloudy,16.5,17.8,65,42.4,False,6,2,20.5,29.2,94.3
2021-06-10,23.5,19.5,27.9,33,16.9,0.1,51,drizzle,4.6,50.1,26,51.4,False,6,3,18.3,55.2,86.6
2021-06-11,21.5,15.8,26.0,41,17.7,0.2,51,drizzle,7.6,23.6,42,54.5,False,6,4,17.0,30.1,97.0
2021-06-12,20.8,15.7,25.3,40,8.3,0.2,51,drizzle,9.6,31.0,52,31.8,True,6,5,17.4,36.5,84.7
2021-06-13,17.0,11.4,22.6,34,10.7,0.0,3,partly_cloudy,6.4,32.3,36,27.7,True,6,6,14.7,37.1,98.3
2021-06-14,18.0,13.3,23.2,30,6.0,0.0,0,clear,4.1,21.3,23,60.2,False,6,0,32.4,37.9,118.0
2021-06-15,19.6,11.9,25.1,31,8.9,0.0,3,partly_cloudy,15.0,17.1,62,71.2,False,6,1,19.9,23.9,87.2
2021-06-16,21.2,15.0,25.2,35,15.9,0.3,51,drizzle,20.1,25.3,71,41.4,False,6,2,17.9,46.2,86.7
2021-06-17,24.0,18.0,27.8,32,15.8,0.0,3,partly_cloudy,14.5,33.6,61,47.7,False,6,3,14.8,39.4,95.2
2021-06-18,24.1,19.5,28.0,32,16.5,0.0,3,partly_cloudy,5.5,26.4,31,47.0,False,6,4,15.2,41.6,93.1
2021-06-19,24.9,18.2,30.6,28,17.9,0.0,3,partly_cloudy,5.4,24.1,30,29.0,True,6,5,12.4,15.6,90.9
2021-06-20,16.8,12.9,21.7,56,10.0,0.6,51,drizzle,11.5,20.6,55,30.5,True,6,6,24.1,7.0,92.6
2021-06-21,20.6,14.2,27.3,40,14.8,0.0,3,partly_cloudy,12.9,27.6,58,45.3,False,6,0,17.3,24.6,104.6
2021-06-22,19.2,15.0,23.1,51,15.5,4.4,61,rain,10.3,20.4,53,53.5,False,6,1,17.7,20.0,86.9
2021-06-23,19.0,12.8,23.9,44,7.1,0.0,2,partly_cloudy,14.5,15.8,61,59.2,False,6,2,12.0,29.4,110.1
2021-06-24,21.8,14.8,28.9,39,19.7,0.6,53,drizzle,6.3,46.9,35,44.6,False,6,3,18.0,49.9,91.9
2021-06-25,15.5,11.3,20.1,72,8.7,10.3,61,rain,15.1,32.7,62,47.9,False,6,4,26.6,29.8,96.6
2021-06-26,19.1,12.3,24.1,48,8.3,0.0,3,partly_cloudy,14.7,28.5,61,26.3,True,6,5,20.3,37.0,88.2
2021-06-27,21.5,15.6,26.3,34,10.5,0.0,1,partly_cloudy,13.8,29.8,60,36.9,True,6,6,16.3,45.6,90.3
2021-06-28,24.2,18.7,30.3,37,8.4,0.0,3,partly_cloudy,16.0,32.5,64,33.3,False,6,0,14.0,34.2,97.2
2021-06-29,25.7,18.7,32.1,33,8.5,0.0,0,clear,8.7,24.8,48,54.4,False,6,1,29.2,34.5,87.1
2021-06-30,26.2,19.1,33.1,29,7.5,0.0,0,clear,9.8,19.1,52,54.9,False,6,2,29.0,36.6,99.7
2021-07-01,26.6,19.4,32.5,31,9.5,0.0,3,partly_cloudy,13.7,20.8,60,40.0,False,7,3,10.3,22.2,95.6
2021-07-02,27.6,21.4,33.3,31,9.9,0.0,3,partly_cloudy,14.9,21.3,62,37.1,False,7,4,11.4,23.3,97.8
2021-07-03,28.3,20.8,33.9,30,8.5,0.0,3,partly_cloudy,15.9,23.6,64,29.3,True,7,5,9.8,19.8,98.2
2021-07-04,28.6,21.9,33.8,31,19.4,0.0,3,partly_cloudy,12.2,24.1,57,18.1,True,7,6,9.5,24.5,100.0
2021-07-05,29.0,22.2,35.0,31,15.0,0.0,3,partly_cloudy,10.8,20.6,54,42.5,False,7,0,10.1,22.8,94.0
2021-07-06,28.8,22.6,34.0,28,18.8,0.0,3,partly_cloudy,13.4,22.2,59,62.2,False,7,1,11.7,22.5,95.9
2021-07-07,29.1,21.9,35.0,28,10.9,0.0,2,partly_cloudy,15.7,23.6,63,60.5,False,7,2,11.8,22.1,98.5
2021-07-08,30.1,21.7,37.2,25,10.7,0.0,0,clear,12.5,13.3,57,48.0,False,7,3,10.1,26.9,110.0
2021-07-09,31.1,24.1,37.2,24,19.5,0.0,3,partly_cloudy,18.6,16.9,69,49.2,False,7,4,11.4,25.3,93.2
2021-07-10,27.3,22.8,31.4,40,17.8,0.0,3,partly_cloudy,80.5,20.0,169,19.8,True,7,5,11.4,20.7,95.0
2021-07-11,24.1,20.8,27.6,50,12.4,0.9,53,drizzle,14.5,25.9,61,29.0,True,7,6,11.0,29.8,96.5
2021-07-12,24.9,20.4,29.5,39,9.8,0.1,51,drizzle,17.8,30.5,67,55.2,False,7,0,11.1,20.6,103.3
2021-07-13,25.2,18.8,31.3,30,16.1,0.3,51,drizzle,12.6,19.7,58,61.4,False,7,1,12.8,24.9,105.1
2021-07-14,22.6,18.0,28.3,51,12.4,6.4,63,rain,10.4,26.7,53,68.2,False,7,2,11.4,26.1,96.4
2021-07-15,23.3,17.8,29.5,51,12.0,0.0,3,partly_cloudy,10.0,24.2,53,43.4,False,7,3,9.7,23.7,91.9
2021-07-16,20.5,17.0,24.0,64,10.9,11.7,63,rain,14.1,28.6,60,44.5,False,7,4,9.3,24.7,89.4
2021-07-17,23.0,18.0,27.0,52,9.7,0.0,3,partly_cloudy,3.7,19.5,21,27.9,True,7,5,10.8,21.3,101.4
2021-07-18,24.5,16.8,30.3,37,13.6,0.0,3,partly_cloudy,6.5,24.4,36,25.3,True,7,6,9.5,23.5,99.3
2021-07-19,26.2,18.5,32.0,29,10.2,0.0,1,partly_cloudy,2.9,20.9,16,67.6,False,7,0,10.8,21.1,100.0
2021-07-20,26.9,19.2,33.7,27,11.2,0.0,2,partly_cloudy,5.3,19.8,29,49.3,False,7,1,11.8,21.7,87.7
2021-07-21,27.2,21.3,33.0,28,23.0,0.2,51,drizzle,14.8,24.2,62,52.9,False,7,2,13.1,21.1,99.1
2021-07-22,26.6,21.5,31.3,35,10.5,0.0,3,partly_cloudy,7.0,23.1,39,48.5,False,7,3,11.2,22.8,90.0
2021-07-23,27.1,20.1,33.1,29,10.1,0.0,1,partly_cloudy,22.5,18.2,76,50.6,False,7,4,11.1,25.2,98.4
2021-07-24,29.0,22.2,35.3,27,9.1,0.0,0,clear,13.8,13.3,60,29.0,True,7,5,12.4,23.8,105.1
2021-07-25,29.9,22.9,36.7,26,8.3,0.0,0,clear,8.8,13.0,49,15.3,True,7,6,13.0,25.9,111.0
2021-07-26,30.8,23.5,37.6,24,9.9,0.0,0,clear,17.4,18.2,66,41.1,False,7,0,11.5,25.8,111.6
2021-07-27,28.2,23.3,32.4,33,9.8,0.0,2,partly_cloudy,14.3,22.6,61,52.1,False,7,1,10.0,22.6,96.1
2021-07-28,25.8,19.6,31.5,35,11.9,0.0,1,partly_cloudy,15.6,25.2,63,61.7,False,7,2,10.7,20.0,94.9
2021-07-29,25.3,17.5,31.5,32,8.3,0.0,1,partly_cloudy,9.8,24.2,52,67.1,False,7,3,10.9,23.3,96.2
2021-07-30,21.7,20.0,24.4,43,14.5,0.9,51,drizzle,12.0,25.7,56,48.0,False,7,4,10.9,25.1,99.0
2021-07-31,23.4,16.6,28.7,35,12.0,0.0,0,clear,12.6,11.7,58,18.2,True,7,5,11.7,30.7,109.9
2021-08-01,24.6,17.0,31.1,31,10.3,0.0,3,partly_cloudy,12.6,24.7,58,35.0,True,8,6,18.9,43.2,88.1
2021-08-02,25.4,19.0,31.3,32,8.9,0.0,3,partly_cloudy,15.3,30.6,63,53.1,False,8,0,20.1,27.5,97.0
2021-08-03,27.1,20.3,32.3,24,16.3,0.0,3,partly_cloudy,14.2,23.4,61,51.4,False,8,1,19.2,45.3,89.5
2021-08-04,27.7,21.3,33.1,24,10.8,0.0,3,partly_cloudy,5.0,18.4,28,51.7,False,8,2,28.4,72.9,87.5
2021-08-05,27.4,22.1,32.3,27,10.1,0.0,2,partly_cloudy,15.3,22.7,63,49.4,False,8,3,13.0,42.8,72.2
2021-08-06,26.7,19.9,32.9,29,8.5,0.0,3,partly_cloudy,11.3,18.5,55,40.2,False,8,4,12.2,50.6,89.2
2021-08-07,26.7,21.9,32.0,28,8.9,0.0,3,partly_cloudy,9.8,22.0,52,26.0,True,8,5,26.6,48.8,89.1
2021-08-08,27.5,19.5,33.8,24,17.7,0.0,2,partly_cloudy,9.1,18.0,51,13.7,True,8,6,14.5,59.1,80.7
2021-08-09,27.5,21.3,35.0,26,20.9,0.0,3,partly_cloudy,14.7,19.6,61,40.5,False,8,0,14.9,1.0,84.4
2021-08-10,24.7,19.1,30.1,34,10.7,0.1,51,drizzle,9.2,27.6,51,52.6,False,8,1,20.9,45.2,80.2
2021-08-11,25.8,20.6,31.2,31,10.1,0.0,0,clear,7.5,18.8,42,47.5,False,8,2,25.6,44.2,87.9
2021-08-12,27.3,20.1,33.1,30,19.6,0.0,3,partly_cloudy,8.4,25.8,47,55.5,False,8,3,26.8,28.8,90.0
2021-08-13,22.1,18.1,26.0,52,14.6,0.7,53,drizzle,11.9,26.4,56,42.0,False,8,4,17.5,26.7,81.4
2021-08-14,19.0,15.9,23.1,62,11.4,5.5,61,rain,14.8,26.0,62,31.6,True,8,5,16.9,53.5,91.6
2021-08-15,16.0,14.1,18.4,75,9.8,8.1,61,rain,8.6,22.6,48,39.1,True,8,6,12.8,8.5,87.0
2021-08-16,16.1,13.3,19.7,71,12.9,3.5,61,rain,14.0,22.0,60,54.7,False,8,0,23.1,40.3,97.3
2021-08-17,18.8,12.1,22.5,53,7.3,0.0,1,partly_cloudy,10.3,21.1,53,42.8,False,8,1,18.4,50.4,94.4
2021-08-18,21.4,17.3,25.9,46,9.2,0.0,1,partly_cloudy,11.2,14.3,55,55.1,False,8,2,3.9,38.1,85.2
2021-08-19,22.5,17.7,27.0,44,20.5,0.0,3,partly_cloudy,13.8,16.6,60,41.1,False,8,3,16.8,25.2,85.5
2021-08-20,23.5,19.9,27.5,41,10.2,0.0,3,partly_cloudy,14.0,16.1,60,41.5,False,8,4,15.8,20.1,94.1
2021-08-21,22.7,17.1,28.1,45,10.0,0.0,2,partly_cloudy,13.4,21.4,59,11.2,True,8,5,18.7,64.5,92.7
2021-08-22,23.5,17.6,28.7,39,10.4,0.0,1,partly_cloudy,18.0,21.9,68,36.2,True,8,6,12.3,1.6,75.7
2021-08-23,25.6,20.6,31.0,33,9.7,0.0,2,partly_cloudy,14.9,20.1,62,52.6,False,8,0,13.2,32.0,96.1
2021-08-24,25.4,19.6,30.9,34,11.9,0.0,3,partly_cloudy,9.0,17.5,50,54.1,False,8,1,11.7,20.9,94.4
2021-08-25,24.9,17.4,31.0,32,12.4,0.0,1,partly_cloudy,8.7,24.9,48,46.7,False,8,2,23.8,12.1,87.7
2021-08-26,25.1,18.9,31.4,27,11.2,0.0,1,partly_cloudy,11.6,20.3,56,62.9,False,8,3,17.3,23.9,92.5
2021-08-27,25.1,19.3,31.7,31,22.8,1.0,53,drizzle,11.6,22.3,56,56.7,False,8,4,15.0,69.6,82.8
2021-08-28,24.4,17.0,30.7,33,16.6,0.4,51,drizzle,8.3,21.8,46,27.0,True,8,5,8.0,70.6,70.0
2021-08-29,24.1,18.6,30.3,29,10.8,0.0,2,partly_cloudy,7.8,25.3,43,19.9,True,8,6,11.6,18.0,85.9
2021-08-30,24.2,17.9,30.1,28,15.0,0.0,3,partly_cloudy,4.6,20.8,26,39.0,False,8,0,23.2,52.1,91.8
2021-08-31,24.2,18.1,31.2,29,20.9,0.0,3,partly_cloudy,12.1,18.9,57,40.7,False,8,1,13.9,76.7,88.9
2021-09-01,22.2,17.9,26.7,35,12.4,0.0,2,partly_cloudy,9.2,24.6,51,58.4,False,9,2,3.4,65.5,66.5
2021-09-02,22.0,15.6,27.8,31,10.9,0.0,2,partly_cloudy,12.0,29.5,56,69.1,False,9,3,19.4,36.4,69.4
2021-09-03,20.9,15.6,26.0,44,10.6,0.1,51,drizzle,9.3,25.7,51,78.2,False,9,4,14.0,43.2,68.7
2021-09-04,22.7,16.8,29.3,31,9.8,0.0,0,clear,14.9,23.7,62,40.3,True,9,5,26.9,34.8,75.0
2021-09-05,24.9,16.7,32.7,18,6.8,0.0,0,clear,17.9,22.4,67,32.0,True,9,6,20.7,56.2,76.1
2021-09-06,27.3,21.0,33.6,20,7.7,0.0,0,clear,16.8,20.3,65,66.4,False,9,0,32.1,74.3,73.3
2021-09-07,27.0,20.3,34.1,23,8.2,0.0,0,clear,19.6,23.8,71,81.7,False,9,1,24.7,70.2,80.9
2021-09-08,26.7,21.8,32.3,25,9.4,0.0,0,clear,15.2,21.2,62,62.2,False,9,2,26.6,65.6,82.6
2021-09-09,22.3,17.9,26.5,32,12.7,0.0,2,partly_cloudy,15.1,28.2,62,61.2,False,9,3,22.0,51.4,81.9
2021-09-10,15.2,12.6,17.6,65,11.0,1.6,53,drizzle,9.8,20.7,52,90.0,False,9,4,17.9,27.6,64.9
2021-09-11,18.0,10.9,24.9,53,7.7,0.0,0,clear,13.8,24.1,60,39.3,True,9,5,25.4,79.6,75.7
2021-09-12,18.9,14.2,22.9,42,8.0,0.0,3,partly_cloudy,9.1,32.7,51,43.9,True,9,6,20.3,55.6,80.0
2021-09-13,19.1,12.8,24.5,32,10.4,0.0,0,clear,13.4,18.9,59,64.8,False,9,0,22.8,71.1,82.9
2021-09-14,19.7,14.7,24.6,38,8.0,0.0,3,partly_cloudy,15.4,25.5,63,73.6,False,9,1,19.7,55.9,62.1
2021-09-15,21.5,16.7,27.0,32,9.0,0.0,1,partly_cloudy,16.0,25.5,64,65.8,False,9,2,16.5,63.9,77.7
2021-09-16,22.4,16.9,27.3,28,13.2,0.0,3,partly_cloudy,13.7,28.4,60,67.9,False,9,3,10.2,54.4,66.8
2021-09-17,22.5,17.1,27.7,25,7.8,0.0,1,partly_cloudy,9.5,28.8,52,63.4,False,9,4,16.6,35.9,72.8
2021-09-18,24.5,17.8,30.7,20,9.4,0.0,2,partly_cloudy,14.6,17.1,61,39.4,True,9,5,27.7,4.6,77.4
2021-09-19,24.4,19.9,30.5,26,9.6,0.0,2,partly_cloudy,14.2,14.6,61,38.6,True,9,6,26.0,45.0,71.9
2021-09-20,16.2,11.5,20.5,39,9.8,0.0,2,partly_cloudy,15.2,24.6,62,61.1,False,9,0,27.9,45.2,71.7
2021-09-21,15.4,9.1,20.7,32,11.0,0.0,2,partly_cloudy,11.4,26.5,55,70.1,False,9,1,29.1,53.9,75.5
2021-09-22,15.4,11.0,20.4,33,8.7,0.1,51,drizzle,13.4,23.1,59,75.6,False,9,2,15.9,27.7,54.1
2021-09-23,16.4,11.5,21.9,32,8.4,0.0,3,partly_cloudy,17.3,21.8,66,65.8,False,9,3,29.7,60.6,66.2
2021-09-24,13.0,8.4,19.0,35,9.0,0.0,2,partly_cloudy,13.0,27.3,58,46.0,False,9,4,14.0,66.2,78.5
2021-09-25,13.1,6.5,18.9,34,12.5,0.0,1,partly_cloudy,16.5,24.4,65,29.0,True,9,5,23.7,46.7,80.3
2021-09-26,18.8,9.0,25.6,23,8.3,0.0,2,partly_cloudy,16.6,29.6,65,40.3,True,9,6,26.5,53.5,76.7
2021-09-27,20.0,13.4,29.4,28,19.1,0.0,2,partly_cloudy,32.2,18.4,94,68.0,False,9,0,30.4,46.9,63.8
2021-09-28,17.2,10.7,22.4,47,10.3,0.0,3,partly_cloudy,31.1,28.7,92,58.5,False,9,1,20.2,53.3,80.1
2021-09-29,17.9,14.2,21.4,39,8.7,0.0,3,partly_cloudy,14.6,21.5,61,65.5,False,9,2,21.9,59.3,87.2
2021-09-30,18.0,14.4,22.3,39,11.9,0.3,51,drizzle,15.9,27.4,64,65.8,False,9,3,19.6,40.4,58.0
2021-10-01,8.6,6.6,13.2,79,11.5,5.6,55,drizzle,13.2,25.0,59,73.4,False,10,4,26.5,83.7,61.7
2021-10-02,3.7,1.5,6.7,88,12.6,11.9,61,rain,12.3,24.6,57,35.4,True,10,5,20.4,78.5,42.5
2021-10-03,7.7,2.8,12.2,61,8.6,0.2,51,drizzle,11.5,27.0,55,48.5,True,10,6,23.7,70.2,55.1
2021-10-04,9.7,4.3,12.5,50,8.9,0.4,51,drizzle,18.2,24.2,68,69.1,False,10,0,32.6,58.8,60.8
2021-10-05,8.1,3.9,11.2,58,11.2,0.2,51,drizzle,16.5,23.9,65,63.2,False,10,1,35.5,63.4,42.8
2021-10-06,-0.9,-3.1,3.0,88,9.9,11.9,75,snow,12.1,20.6,57,72.4,False,10,2,22.8,31.9,46.3
2021-10-07,0.0,-2.8,4.2,65,9.2,0.4,71,snow,31.8,14.9,93,60.7,False,10,3,32.5,67.2,47.1
2021-10-08,2.7,-4.2,9.1,59,14.4,0.0,2,partly_cloudy,28.1,35.7,86,61.8,False,10,4,20.5,62.3,59.8
2021-10-09,7.0,0.4,12.8,55,15.0,0.0,3,partly_cloudy,33.0,26.8,96,46.8,True,10,5,33.8,77.3,60.2
2021-10-10,6.8,2.8,12.6,73,17.0,8.6,61,rain,15.5,23.7,63,44.4,True,10,6,38.1,52.9,57.8
2021-10-11,7.9,4.7,11.8,58,8.0,0.6,51,drizzle,16.8,30.3,65,57.3,False,10,0,25.6,43.8,46.6
2021-10-12,5.4,0.2,8.4,76,9.2,4.3,61,rain,20.2,22.7,72,81.5,False,10,1,38.6,69.6,52.3
2021-10-13,4.4,-1.6,11.3,67,18.3,0.0,1,partly_cloudy,21.2,24.3,74,48.6,False,10,2,29.4,80.3,60.3
2021-10-14,8.0,2.0,12.3,51,14.4,0.0,0,clear,35.2,29.3,100,61.2,False,10,3,19.1,79.7,61.3
2021-10-15,10.0,5.9,13.7,52,9.3,0.0,2,partly_cloudy,20.4,24.2,72,64.8,False,10,4,33.3,56.1,55.2
2021-10-16,10.6,4.9,14.3,51,6.0,0.0,1,partly_cloudy,18.2,34.2,68,29.5,True,10,5,20.0,63.0,53.0
2021-10-17,10.8,7.7,14.3,53,6.5,0.0,0,clear,36.9,37.2,104,38.5,True,10,6,47.7,207.5,56.3
2021-10-18,9.1,1.4,13.1,60,10.1,0.0,2,partly_cloudy,23.1,28.6,77,64.2,False,10,0,36.5,51.5,61.9
2021-10-19,11.4,5.1,15.6,58,10.6,0.0,3,partly_cloudy,23.3,28.3,77,63.5,False,10,1,22.6,63.6,65.3
2021-10-20,12.4,6.6,18.2,46,10.6,0.0,3,partly_cloudy,18.3,29.8,68,53.9,False,10,2,26.9,59.9,56.7
2021-10-21,12.3,8.1,17.1,49,16.6,4.2,61,rain,15.6,28.7,63,63.2,False,10,3,30.6,53.4,58.8
2021-10-22,2.4,0.7,8.2,86,15.8,17.6,73,snow,21.9,15.4,75,64.2,False,10,4,27.3,67.4,35.5
2021-10-23,3.8,-0.5,8.2,75,9.3,0.1,51,drizzle,19.7,18.8,71,40.0,True,10,5,20.7,73.9,41.2
2021-10-24,4.8,1.5,9.1,63,11.3,0.0,0,clear,31.7,26.2,93,31.5,True,10,6,30.9,125.3,63.7
2021-10-25,8.2,0.3,13.0,48,19.2,0.0,0,clear,34.7,32.9,99,71.6,False,10,0,35.0,111.1,60.8
2021-10-26,9.9,3.4,17.0,33,9.9,0.0,3,partly_cloudy,19.9,27.0,71,68.9,False,10,1,22.3,52.3,52.1
2021-10-27,10.8,4.8,15.6,42,9.5,0.0,3,partly_cloudy,23.4,23.6,78,73.6,False,10,2,30.6,37.6,63.0
2021-10-28,9.5,5.7,12.3,52,7.3,0.0,3,partly_cloudy,19.6,27.3,71,70.1,False,10,3,26.3,69.1,55.3
2021-10-29,6.8,4.3,9.5,77,8.7,6.7,55,drizzle,16.1,28.3,64,56.9,False,10,4,32.3,65.5,41.2
2021-10-30,6.7,3.4,10.4,79,9.8,1.0,51,drizzle,18.2,30.3,68,40.1,True,10,5,14.3,70.1,50.9
2021-10-31,8.1,5.0,12.2,52,13.0,1.1,53,drizzle,21.6,26.9,74,35.5,True,10,6,37.1,79.2,49.3
2021-11-01,6.9,2.8,10.3,57,5.8,0.0,3,partly_cloudy,29.0,41.3,88,81.4,False,11,0,33.2,63.7,66.3
2021-11-02,7.7,2.4,12.8,43,9.8,0.0,0,clear,43.6,31.4,121,67.2,False,11,1,28.4,59.9,58.9
2021-11-03,4.0,-7.6,9.9,56,14.2,2.6,73,snow,25.8,20.4,82,60.6,False,11,2,50.0,81.6,30.5
2021-11-04,-10.6,-12.8,-7.8,61,11.7,3.9,73,snow,22.4,30.2,76,66.5,False,11,3,64.1,103.7,34.0
2021-11-05,-10.6,-15.6,-5.4,59,14.2,0.0,0,clear,66.8,33.4,159,75.6,False,11,4,27.9,60.0,60.8
2021-11-06,-5.1,-11.2,3.1,46,22.6,0.0,0,clear,70.5,37.8,162,33.6,True,11,5,32.1,61.5,66.2
2021-11-07,-4.3,-9.7,1.2,52,17.3,0.0,0,clear,80.2,34.5,168,42.2,True,11,6,30.8,58.8,61.7
2021-11-08,-1.4,-6.9,5.3,53,16.4,0.0,3,partly_cloudy,122.0,42.2,198,63.1,False,11,0,52.0,75.9,53.2
2021-11-09,2.6,-3.9,7.0,40,7.6,0.0,3,partly_cloudy,102.0,32.7,184,67.3,False,11,1,38.4,74.5,56.0
2021-11-10,2.8,-1.2,6.9,49,9.0,0.0,3,partly_cloudy,88.2,43.2,174,50.2,False,11,2,49.4,81.5,58.6
2021-11-11,3.7,-0.2,6.6,45,7.6,0.0,2,partly_cloudy,92.8,33.2,177,46.1,False,11,3,53.6,67.5,57.1
2021-11-12,6.3,-1.4,11.2,35,6.5,0.0,0,clear,58.2,30.2,153,59.3,False,11,4,27.2,58.9,61.6
2021-11-13,5.9,3.7,8.9,42,6.7,0.0,3,partly_cloudy,55.2,28.2,150,27.8,True,11,5,45.8,84.6,49.4
2021-11-14,4.8,-0.4,9.6,56,8.0,0.0,3,partly_cloudy,55.8,33.6,151,28.7,True,11,6,20.8,76.6,59.2
2021-11-15,1.0,-2.3,3.8,78,9.8,7.0,73,snow,16.5,37.3,65,90.5,False,11,0,58.1,100.7,40.6
2021-11-16,0.2,-3.2,5.3,62,16.0,0.0,3,partly_cloudy,52.3,37.4,142,67.2,False,11,1,47.7,73.7,55.3
2021-11-17,2.1,-3.2,9.0,46,22.1,3.2,73,snow,37.4,49.2,106,88.8,False,11,2,48.4,60.1,28.8
2021-11-18,-4.2,-7.1,-1.5,61,14.1,0.0,3,partly_cloudy,23.0,36.4,77,61.4,False,11,3,41.4,96.1,69.6
2021-11-19,-3.9,-7.8,-1.0,61,12.2,0.7,71,snow,32.7,28.5,95,70.0,False,11,4,81.7,95.2,33.4
2021-11-20,-2.9,-10.1,4.4,51,25.5,0.0,3,partly_cloudy,64.2,32.2,157,36.9,True,11,5,40.5,84.3,61.7
2021-11-21,3.4,-4.5,9.2,20,11.4,0.0,0,clear,20.8,27.4,73,47.7,True,11,6,28.7,57.0,59.3
2021-11-22,6.0,1.3,12.0,25,9.7,0.0,3,partly_cloudy,30.1,31.6,90,58.4,False,11,0,44.5,71.9,67.0
2021-11-23,7.0,0.4,10.9,30,6.7,0.0,2,partly_cloudy,57.3,32.2,152,62.9,False,11,1,32.4,53.8,52.3
2021-11-24,6.7,0.9,10.4,29,6.1,0.0,0,clear,56.2,33.3,151,59.0,False,11,2,33.9,57.9,61.9
2021-11-25,7.1,2.3,12.4,28,9.2,0.0,3,partly_cloudy,53.7,43.2,146,55.0,False,11,3,27.6,63.1,51.3
2021-11-26,-0.4,-5.1,6.7,89,16.5,15.4,75,snow,15.3,45.2,63,81.5,False,11,4,106.9,84.7,28.4
2021-11-27,-4.2,-6.5,-0.9,75,10.3,0.3,71,snow,32.4,40.4,94,21.9,True,11,5,63.5,79.1,30.8
2021-11-28,-2.3,-13.2,4.0,46,14.8,0.0,0,clear,32.4,29.7,94,45.2,True,11,6,32.2,61.9,66.4
2021-11-29,0.9,-5.5,4.9,30,8.7,0.0,1,partly_cloudy,67.4,34.8,159,58.2,False,11,0,31.3,80.9,47.1
