date,temperature,temp_min,temp_max,humidity,wind_speed,precipitation,weather_code,condition,pm25,pm10,aqi,traffic_index,is_weekend,month,day_of_week,no2,so2,ozone
2021-09-19,24.4,19.9,30.5,26,9.6,0.0,2,partly_cloudy,,,0,38.6,True,9,6,,,
2021-09-20,16.2,11.5,20.5,39,9.8,0.0,2,partly_cloudy,,,0,61.1,False,9,0,,,
2021-09-21,15.4,9.1,20.7,32,11.0,0.0,2,partly_cloudy,,,0,70.1,False,9,1,,,
2021-09-22,15.4,11.0,20.4,33,8.7,0.1,51,drizzle,,,0,75.6,False,9,2,,,
2021-09-23,16.4,11.5,21.9,32,8.4,0.0,3,partly_cloudy,,,0,65.8,False,9,3,,,
2021-09-24,13.0,8.4,19.0,35,9.0,0.0,2,partly_cloudy,,,0,46.0,False,9,4,,,
2021-09-25,13.1,6.5,18.9,34,12.5,0.0,1,partly_cloudy,,,0,29.0,True,9,5,,,
2021-09-26,18.8,9.0,25.6,23,8.3,0.0,2,partly_cloudy,,,0,40.3,True,9,6,,,
2021-09-27,20.0,13.4,29.4,28,19.1,0.0,2,partly_cloudy,,,0,68.0,False,9,0,,,
2021-09-28,17.2,10.7,22.4,47,10.3,0.0,3,partly_cloudy,,,0,58.5,False,9,1,,,
2021-09-29,17.9,14.2,21.4,39,8.7,0.0,3,partly_cloudy,,,0,65.5,False,9,2,,,
2021-09-30,18.0,14.4,22.3,39,11.9,0.3,51,drizzle,,,0,65.8,False,9,3,,,
2021-10-01,8.6,6.6,13.2,79,11.5,5.6,55,drizzle,,,0,73.4,False,10,4,,,
2021-10-02,3.7,1.5,6.7,88,12.6,11.9,61,rain,,,0,35.4,True,10,5,,,
2021-10-03,7.7,2.8,12.2,61,8.6,0.2,51,drizzle,,,0,48.5,True,10,6,,,
2021-10-04,9.7,4.3,12.5,50,8.9,0.4,51,drizzle,,,0,69.1,False,10,0,,,
2021-10-05,8.1,3.9,11.2,58,11.2,0.2,51,drizzle,,,0,63.2,False,10,1,,,
2021-10-06,-0.9,-3.1,3.0,88,9.9,11.9,75,snow,,,0,72.4,False,10,2,,,
2021-10-07,0.0,-2.8,4.2,65,9.2,0.4,71,snow,,,0,60.7,False,10,3,,,
2021-10-08,2.7,-4.2,9.1,59,14.4,0.0,2,partly_cloudy,,,0,61.8,False,10,4,,,
2021-10-09,7.0,0.4,12.8,55,15.0,0.0,3,partly_cloudy,,,0,46.8,True,10,5,,,
2021-10-10,6.8,2.8,12.6,73,17.0,8.6,61,rain,,,0,44.4,True,10,6,,,
2021-10-11,7.9,4.7,11.8,58,8.0,0.6,51,drizzle,,,0,57.3,False,10,0,,,
2021-10-12,5.4,0.2,8.4,76,9.2,4.3,61,rain,,,0,81.5,False,10,1,,,
2021-10-13,4.4,-1.6,11.3,67,18.3,0.0,1,partly_cloudy,,,0,48.6,False,10,2,,,
2021-10-14,8.0,2.0,12.3,51,14.4,0.0,0,clear,,,0,61.2,False,10,3,,,
2021-10-15,10.0,5.9,13.7,52,9.3,0.0,2,partly_cloudy,,,0,64.8,False,10,4,,,
2021-10-16,10.6,4.9,14.3,51,6.0,0.0,1,partly_cloudy,,,0,29.5,True,10,5,,,
2021-10-17,10.8,7.7,14.3,53,6.5,0.0,0,clear,,,0,38.5,True,10,6,,,
2021-10-18,9.1,1.4,13.1,60,10.1,0.0,2,partly_cloudy,,,0,64.2,False,10,0,,,
2021-10-19,11.4,5.1,15.6,58,10.6,0.0,3,partly_cloudy,,,0,63.5,False,10,1,,,
2021-10-20,12.4,6.6,18.2,46,10.6,0.0,3,partly_cloudy,,,0,53.9,False,10,2,,,
2021-10-21,12.3,8.1,17.1,49,16.6,4.2,61,rain,,,0,63.2,False,10,3,,,
2021-10-22,2.4,0.7,8.2,86,15.8,17.6,73,snow,,,0,64.2,False,10,4,,,
2021-10-23,3.8,-0.5,8.2,75,9.3,0.1,51,drizzle,,,0,40.0,True,10,5,,,
2021-10-24,4.8,1.5,9.1,63,11.3,0.0,0,clear,,,0,31.5,True,10,6,,,
2021-10-25,8.2,0.3,13.0,48,19.2,0.0,0,clear,,,0,71.6,False,10,0,,,
2021-10-26,9.9,3.4,17.0,33,9.9,0.0,3,partly_cloudy,,,0,68.9,False,10,1,,,
2021-10-27,10.8,4.8,15.6,42,9.5,0.0,3,partly_cloudy,,,0,73.6,False,10,2,,,
2021-10-28,9.5,5.7,12.3,52,7.3,0.0,3,partly_cloudy,,,0,70.1,False,10,3,,,
2021-10-29,6.8,4.3,9.5,77,8.7,6.7,55,drizzle,,,0,56.9,False,10,4,,,
2021-10-30,6.7,3.4,10.4,79,9.8,1.0,51,drizzle,,,0,40.1,True,10,5,,,
2021-10-31,8.1,5.0,12.2,52,13.0,1.1,53,drizzle,,,0,35.5,True,10,6,,,
2021-11-01,6.9,2.8,10.3,57,5.8,0.0,3,partly_cloudy,,,0,81.4,False,11,0,,,
2021-11-02,7.7,2.4,12.8,43,9.8,0.0,0,clear,,,0,67.2,False,11,1,,,
2021-11-03,4.0,-7.6,9.9,56,14.2,2.6,73,snow,,,0,60.6,False,11,2,,,
2021-11-04,-10.6,-12.8,-7.8,61,11.7,3.9,73,snow,,,0,66.5,False,11,3,,,
2021-11-05,-10.6,-15.6,-5.4,59,14.2,0.0,0,clear,,,0,75.6,False,11,4,,,
2021-11-06,-5.1,-11.2,3.1,46,22.6,0.0,0,clear,,,0,33.6,True,11,5,,,
2021-11-07,-4.3,-9.7,1.2,52,17.3,0.0,0,clear,,,0,42.2,True,11,6,,,
2021-11-08,-1.4,-6.9,5.3,53,16.4,0.0,3,partly_cloudy,,,0,63.1,False,11,0,,,
2021-11-09,2.6,-3.9,7.0,40,7.6,0.0,3,partly_cloudy,,,0,67.3,False,11,1,,,
2021-11-10,2.8,-1.2,6.9,49,9.0,0.0,3,partly_cloudy,,,0,50.2,False,11,2,,,
2021-11-11,3.7,-0.2,6.6,45,7.6,0.0,2,partly_cloudy,,,0,46.1,False,11,3,,,
2021-11-12,6.3,-1.4,11.2,35,6.5,0.0,0,clear,,,0,59.3,False,11,4,,,
2021-11-13,5.9,3.7,8.9,42,6.7,0.0,3,partly_cloudy,,,0,27.8,True,11,5,,,
2021-11-14,4.8,-0.4,9.6,56,8.0,0.0,3,partly_cloudy,,,0,28.7,True,11,6,,,
2021-11-15,1.0,-2.3,3.8,78,9.8,7.0,73,snow,,,0,90.5,False,11,0,,,
2021-11-16,0.2,-3.2,5.3,62,16.0,0.0,3,partly_cloudy,,,0,67.2,False,11,1,,,
2021-11-17,2.1,-3.2,9.0,46,22.1,3.2,73,snow,,,0,88.8,False,11,2,,,
2021-11-18,-4.2,-7.1,-1.5,61,14.1,0.0,3,partly_cloudy,,,0,61.4,False,11,3,,,
2021-11-19,-3.9,-7.8,-1.0,61,12.2,0.7,71,snow,,,0,70.0,False,11,4,,,
2021-11-20,-2.9,-10.1,4.4,51,25.5,0.0,3,partly_cloudy,,,0,36.9,True,11,5,,,
2021-11-21,3.4,-4.5,9.2,20,11.4,0.0,0,clear,,,0,47.7,True,11,6,,,
2021-11-22,6.0,1.3,12.0,25,9.7,0.0,3,partly_cloudy,,,0,58.4,False,11,0,,,
2021-11-23,7.0,0.4,10.9,30,6.7,0.0,2,partly_cloudy,,,0,62.9,False,11,1,,,
2021-11-24,6.7,0.9,10.4,29,6.1,0.0,0,clear,,,0,59.0,False,11,2,,,
2021-11-25,7.1,2.3,12.4,28,9.2,0.0,3,partly_cloudy,,,0,55.0,False,11,3,,,
2021-11-26,-0.4,-5.1,6.7,89,16.5,15.4,75,snow,,,0,81.5,False,11,4,,,
2021-11-27,-4.2,-6.5,-0.9,75,10.3,0.3,71,snow,,,0,21.9,True,11,5,,,
2021-11-28,-2.3,-13.2,4.0,46,14.8,0.0,0,clear,,,0,45.2,True,11,6,,,
2021-11-29,0.9,-5.5,4.9,30,8.7,0.0,1,partly_cloudy,,,0,58.2,False,11,0,,,
2021-11-30,3.1,-3.2,8.5,23,7.9,0.0,3,partly_cloudy,,,0,65.3,False,11,1,,,
2021-12-01,5.1,2.2,7.3,25,7.2,0.0,3,partly_cloudy,,,0,63.5,False,12,2,,,
2021-12-02,4.7,-0.9,11.0,24,9.7,0.0,2,partly_cloudy,,,0,62.6,False,12,3,,,
2021-12-03,8.3,3.4,13.6,20,11.7,0.0,3,partly_cloudy,,,0,59.3,False,12,4,,,
2021-12-04,3.5,-0.5,7.8,66,9.4,0.0,3,partly_cloudy,,,0,41.7,True,12,5,,,
2021-12-05,1.7,-1.2,6.2,72,13.4,0.0,3,partly_cloudy,,,0,56.4,True,12,6,,,
2021-12-06,2.2,-2.0,6.4,81,8.6,0.0,3,partly_cloudy,,,0,55.3,False,12,0,,,
2021-12-07,2.7,-1.2,4.9,75,9.4,0.0,3,partly_cloudy,,,0,67.0,False,12,1,,,
2021-12-08,3.3,-0.1,6.8,77,7.7,24.4,75,snow,,,0,88.4,False,12,2,,,
2021-12-09,-3.7,-7.1,-0.6,87,12.0,4.1,73,snow,,,0,74.6,False,12,3,,,
2021-12-10,-4.3,-8.8,2.1,60,18.3,0.0,2,partly_cloudy,,,0,79.3,False,12,4,,,
2021-12-11,0.3,-8.7,5.8,26,17.6,0.0,3,partly_cloudy,,,0,26.1,True,12,5,,,
2021-12-12,3.6,1.3,6.5,24,9.1,0.0,3,partly_cloudy,,,0,46.5,True,12,6,,,
2021-12-13,1.2,-1.0,3.8,46,6.2,0.0,3,partly_cloudy,,,0,61.1,False,12,0,,,
2021-12-14,-1.2,-4.4,1.2,72,6.4,0.0,3,partly_cloudy,,,0,73.7,False,12,1,,,
2021-12-15,-1.6,-3.3,0.7,81,7.2,0.0,3,partly_cloudy,,,0,66.1,False,12,2,,,
2021-12-16,-3.2,-5.0,-0.1,86,8.8,0.0,3,partly_cloudy,,,0,63.7,False,12,3,,,
2021-12-17,-0.7,-4.0,3.0,54,12.2,0.0,2,partly_cloudy,,,0,76.5,False,12,4,,,
2021-12-18,3.6,0.9,6.7,23,7.9,0.0,2,partly_cloudy,,,0,38.7,True,12,5,,,
2021-12-19,5.8,0.4,11.1,19,8.9,0.0,3,partly_cloudy,,,0,38.3,True,12,6,,,
2021-12-20,4.5,1.2,7.2,59,11.0,3.3,53,drizzle,,,0,66.7,False,12,0,,,
2021-12-21,3.4,0.0,5.5,50,8.3,0.0,3,partly_cloudy,,,0,52.5,False,12,1,,,
2021-12-22,3.9,1.0,7.1,36,14.8,0.0,3,partly_cloudy,,,0,72.5,False,12,2,,,
2021-12-23,4.3,0.1,6.3,50,10.9,0.0,3,partly_cloudy,,,0,60.2,False,12,3,,,
2021-12-24,1.4,-1.7,4.4,78,14.1,0.0,3,partly_cloudy,,,0,69.0,False,12,4,,,
2021-12-25,1.4,-2.5,5.4,76,12.1,0.0,3,partly_cloudy,,,0,28.9,True,12,5,,,
2021-12-26,-0.7,-4.8,2.8,70,10.2,0.0,3,partly_cloudy,,,0,35.1,True,12,6,,,
2021-12-27,-1.3,-3.3,-0.0,88,8.4,6.1,73,snow,,,0,61.3,False,12,0,,,
2021-12-28,-4.1,-8.5,-2.6,88,13.0,0.4,71,snow,,,0,65.5,False,12,1,,,
2021-12-29,-1.5,-6.7,2.5,57,10.6,0.0,3,partly_cloudy,,,0,41.1,False,12,2,,,
2021-12-30,-4.1,-9.9,1.1,53,13.9,0.0,3,partly_cloudy,,,0,73.2,False,12,3,,,
2021-12-31,-2.9,-10.2,2.4,52,17.0,0.0,3,partly_cloudy,,,0,64.7,False,12,4,,,
2022-01-01,2.7,-1.0,4.9,30,7.3,0.0,3,partly_cloudy,,,0,42.5,True,1,5,,,
2022-01-02,1.5,-4.4,3.7,45,7.1,0.0,3,partly_cloudy,,,0,28.5,True,1,6,,,
2022-01-03,1.7,-7.4,7.0,48,9.0,0.0,3,partly_cloudy,,,0,65.0,False,1,0,,,
2022-01-04,2.8,-1.9,6.8,55,11.7,0.0,3,partly_cloudy,,,0,69.8,False,1,1,,,
2022-01-05,0.6,-1.1,3.1,80,10.8,0.1,51,drizzle,,,0,63.8,False,1,2,,,
2022-01-06,-0.5,-3.6,3.0,82,13.4,0.0,3,partly_cloudy,,,0,79.8,False,1,3,,,
2022-01-07,0.2,-2.8,3.3,73,8.4,0.3,51,drizzle,,,0,63.8,False,1,4,,,
2022-01-08,-1.5,-3.2,0.8,89,16.4,0.0,3,partly_cloudy,,,0,37.5,True,1,5,,,
2022-01-09,-2.1,-4.5,1.6,86,11.5,0.0,3,partly_cloudy,,,0,36.6,True,1,6,,,
2022-01-10,-3.8,-5.3,-2.9,90,14.7,0.2,71,snow,,,0,73.2,False,1,0,,,
2022-01-11,-3.2,-5.9,-0.2,80,14.2,0.0,3,partly_cloudy,,,0,69.0,False,1,1,,,
2022-01-12,1.1,-3.6,6.4,36,7.6,0.0,3,partly_cloudy,,,0,72.3,False,1,2,,,
2022-01-13,1.6,-2.4,6.3,38,8.7,0.0,3,partly_cloudy,,,0,66.2,False,1,3,,,
2022-01-14,1.5,-3.0,5.4,47,9.8,0.0,3,partly_cloudy,,,0,64.6,False,1,4,,,
2022-01-15,3.0,-1.7,9.4,44,11.8,0.0,3,partly_cloudy,,,0,33.1,True,1,5,,,
2022-01-16,5.7,-2.0,12.1,45,19.3,0.0,3,partly_cloudy,,,0,51.5,True,1,6,,,
2022-01-17,1.8,-0.4,4.9,89,12.8,0.9,71,snow,,,0,63.4,False,1,0,,,
2022-01-18,-0.4,-3.2,2.9,91,9.1,0.4,71,snow,,,0,68.3,False,1,1,,,
2022-01-19,0.1,-1.8,2.9,86,15.9,3.6,73,snow,,,0,70.7,False,1,2,,,
2022-01-20,0.0,-1.9,2.4,82,13.2,0.6,51,drizzle,,,0,64.6,False,1,3,,,
2022-01-21,-3.1,-5.9,0.2,83,14.7,0.0,3,partly_cloudy,,,0,51.8,False,1,4,,,
2022-01-22,-1.6,-6.1,2.6,53,5.5,0.0,3,partly_cloudy,,,0,27.6,True,1,5,,,
2022-01-23,-3.2,-6.0,-0.6,67,10.8,0.0,3,partly_cloudy,,,0,33.9,True,1,6,,,
2022-01-24,-2.6,-4.5,0.4,78,6.9,0.4,71,snow,,,0,68.0,False,1,0,,,
2022-01-25,-4.8,-7.9,-2.3,84,7.5,0.0,3,partly_cloudy,,,0,65.1,False,1,1,,,
2022-01-26,-2.5,-5.3,1.2,60,6.6,0.0,3,partly_cloudy,,,0,60.8,False,1,2,,,
2022-01-27,-2.2,-4.9,1.5,36,7.3,0.0,0,clear,,,0,73.7,False,1,3,,,
2022-01-28,-4.2,-7.9,1.9,53,11.7,0.0,3,partly_cloudy,,,0,58.6,False,1,4,,,
2022-01-29,-0.1,-4.6,3.9,51,7.9,0.8,71,snow,,,0,46.4,True,1,5,,,
2022-01-30,-0.6,-2.7,1.3,79,4.9,0.2,71,snow,,,0,33.8,True,1,6,,,
2022-01-31,-2.4,-5.6,0.8,62,6.7,0.0,3,partly_cloudy,,,0,52.4,False,1,0,,,
2022-02-01,-2.9,-5.9,1.5,70,8.7,0.0,3,partly_cloudy,,,0,59.8,False,2,1,,,
2022-02-02,-3.4,-8.7,0.4,62,15.8,0.0,3,partly_cloudy,,,0,67.6,False,2,2,,,
2022-02-03,-1.0,-3.2,2.4,50,6.5,0.0,3,partly_cloudy,,,0,50.6,False,2,3,,,
2022-02-04,-2.9,-7.2,1.1,66,9.2,0.2,71,snow,,,0,62.0,False,2,4,,,
2022-02-05,-2.0,-5.7,3.8,46,11.1,0.0,0,clear,,,0,34.5,True,2,5,,,
2022-02-06,-1.2,-6.0,3.8,36,12.0,0.1,71,snow,,,0,31.6,True,2,6,,,
2022-02-07,-0.2,-3.3,3.0,94,8.6,14.7,75,snow,,,0,71.7,False,2,0,,,
2022-02-08,-3.2,-4.5,-1.2,94,9.7,0.0,71,snow,,,0,73.3,False,2,1,,,
2022-02-09,-2.5,-8.6,0.8,81,9.2,2.5,73,snow,,,0,66.2,False,2,2,,,
2022-02-10,-2.7,-5.2,-0.2,83,9.4,0.0,3,partly_cloudy,,,0,64.6,False,2,3,,,
2022-02-11,-3.0,-6.9,0.3,72,10.7,0.0,3,partly_cloudy,,,0,65.9,False,2,4,,,
2022-02-12,-0.2,-3.2,1.9,72,9.5,5.3,73,snow,,,0,40.6,True,2,5,,,
2022-02-13,-4.0,-7.6,-0.5,81,12.3,0.0,3,partly_cloudy,,,0,58.2,True,2,6,,,
2022-02-14,-2.0,-7.2,2.6,78,12.6,2.5,73,snow,,,0,71.4,False,2,0,,,
2022-02-15,-3.7,-6.4,0.3,82,10.4,6.0,75,snow,,,0,79.1,False,2,1,,,
2022-02-16,-7.3,-9.3,-6.1,91,9.4,1.9,71,snow,,,0,72.1,False,2,2,,,
2022-02-17,-9.6,-12.6,-7.7,82,9.8,0.0,3,partly_cloudy,,,0,52.0,False,2,3,,,
2022-02-18,-8.1,-13.4,-2.2,64,22.1,0.0,3,partly_cloudy,,,0,74.2,False,2,4,,,
2022-02-19,-3.6,-13.4,0.8,51,14.8,0.0,0,clear,,,0,41.2,True,2,5,,,
2022-02-20,0.4,-6.0,6.3,30,7.6,0.0,0,clear,,,0,41.7,True,2,6,,,
2022-02-21,1.6,-5.8,4.4,37,8.3,0.0,0,clear,,,0,69.0,False,2,0,,,
2022-02-22,1.7,-2.2,4.5,42,8.0,0.0,3,partly_cloudy,,,0,76.3,False,2,1,,,
2022-02-23,4.6,2.3,9.2,32,10.7,0.0,3,partly_cloudy,,,0,61.9,False,2,2,,,
2022-02-24,3.2,0.1,7.0,35,7.6,0.0,1,partly_cloudy,,,0,56.9,False,2,3,,,
2022-02-25,4.3,1.5,7.6,39,7.2,0.0,3,partly_cloudy,,,0,71.8,False,2,4,,,
2022-02-26,3.4,1.0,6.6,46,7.1,0.0,3,partly_cloudy,,,0,33.9,True,2,5,,,
2022-02-27,3.0,-3.3,7.2,53,7.4,0.0,2,partly_cloudy,,,0,38.8,True,2,6,,,
2022-02-28,5.4,-3.0,10.5,38,7.9,0.0,3,partly_cloudy,,,0,67.3,False,2,0,,,
2022-03-01,6.1,0.7,10.3,56,7.9,0.2,51,drizzle,,,0,53.0,False,3,1,,,
2022-03-02,4.8,1.2,9.0,70,8.2,1.4,53,drizzle,,,0,70.7,False,3,2,,,
2022-03-03,4.9,2.0,8.1,74,8.4,0.0,2,partly_cloudy,,,0,72.2,False,3,3,,,
2022-03-04,6.2,1.1,11.4,43,10.8,1.5,53,drizzle,,,0,59.9,False,3,4,,,
2022-03-05,7.5,0.4,13.6,53,16.3,0.0,3,partly_cloudy,,,0,24.6,True,3,5,,,
2022-03-06,6.6,2.9,9.2,69,9.3,0.2,51,drizzle,,,0,54.9,True,3,6,,,
2022-03-07,3.7,-1.1,7.1,84,12.6,4.1,61,rain,,,0,75.8,False,3,0,,,
2022-03-08,3.8,0.8,7.0,73,11.2,2.6,73,snow,,,0,76.1,False,3,1,,,
2022-03-09,3.7,-1.2,9.4,80,15.6,0.7,71,snow,,,0,56.7,False,3,2,,,
2022-03-10,6.2,0.5,11.1,78,10.1,7.0,63,rain,,,0,79.4,False,3,3,,,
2022-03-11,6.8,2.1,12.8,75,10.8,0.0,3,partly_cloudy,,,0,54.1,False,3,4,,,
2022-03-12,7.1,4.6,8.8,85,9.4,9.9,61,rain,,,0,46.1,True,3,5,,,
2022-03-13,8.9,4.1,13.2,78,13.0,12.8,63,rain,,,0,36.4,True,3,6,,,
2022-03-14,7.3,3.4,10.5,80,15.8,1.9,53,drizzle,,,0,56.8,False,3,0,,,
2022-03-15,1.9,0.8,3.4,98,15.5,14.3,73,snow,,,0,78.0,False,3,1,,,
2022-03-16,1.4,-0.4,4.7,91,9.2,4.1,73,snow,,,0,70.9,False,3,2,,,
2022-03-17,3.5,-1.1,7.9,86,16.6,1.4,53,drizzle,,,0,61.5,False,3,3,,,
2022-03-18,3.3,0.6,6.1,91,16.1,20.7,73,snow,,,0,89.3,False,3,4,,,
2022-03-19,-0.1,-1.7,2.9,83,7.8,1.0,73,snow,,,0,40.7,True,3,5,,,
2022-03-20,0.3,-2.2,4.2,80,9.8,1.2,73,snow,,,0,41.1,True,3,6,,,
2022-03-21,2.6,-3.6,10.0,73,17.2,0.0,3,partly_cloudy,,,0,66.0,False,3,0,,,
2022-03-22,1.3,-0.3,4.2,89,15.4,5.4,73,snow,,,0,77.7,False,3,1,,,
2022-03-23,-0.7,-3.2,0.9,93,10.7,12.3,75,snow,,,0,83.3,False,3,2,,,
2022-03-24,-0.7,-3.7,2.2,84,10.6,2.0,73,snow,,,0,61.2,False,3,3,,,
2022-03-25,1.3,-3.4,5.2,79,11.2,1.9,73,snow,,,0,66.3,False,3,4,,,
2022-03-26,8.2,1.0,15.3,69,12.8,1.0,53,drizzle,,,0,40.3,True,3,5,,,
2022-03-27,6.7,3.8,12.6,69,18.1,7.2,63,rain,,,0,38.9,True,3,6,,,
2022-03-28,6.0,2.1,10.0,74,13.0,0.1,51,drizzle,,,0,72.2,False,3,0,,,
2022-03-29,6.6,1.2,14.3,63,32.8,10.5,73,snow,,,0,71.4,False,3,1,,,
2022-03-30,3.3,-3.5,9.2,68,11.5,0.1,71,snow,,,0,55.9,False,3,2,,,
2022-03-31,7.6,-2.3,15.7,56,15.5,0.0,0,clear,,,0,69.6,False,3,3,,,
2022-04-01,11.9,5.1,19.3,44,8.2,0.0,3,partly_cloudy,,,0,54.6,False,4,4,,,
2022-04-02,14.1,8.0,18.6,40,8.2,0.0,3,partly_cloudy,,,0,24.9,True,4,5,,,
2022-04-03,13.9,9.5,18.8,44,11.3,0.0,0,clear,,,0,41.2,True,4,6,,,
2022-04-04,14.3,6.1,22.5,38,10.1,0.0,3,partly_cloudy,,,0,61.2,False,4,0,,,
2022-04-05,16.2,8.2,24.2,37,9.0,0.0,3,partly_cloudy,,,0,67.4,False,4,1,,,
2022-04-06,18.0,11.7,25.6,35,10.5,0.0,0,clear,,,0,74.5,False,4,2,,,
2022-04-07,19.5,13.4,27.6,42,38.6,4.5,61,rain,,,0,46.9,False,4,3,,,
2022-04-08,17.8,13.5,21.7,46,12.5,0.0,3,partly_cloudy,,,0,60.9,False,4,4,,,
2022-04-09,13.5,8.2,18.9,72,12.2,4.6,63,rain,,,0,46.8,True,4,5,,,
2022-04-10,13.9,7.3,19.7,75,12.1,8.0,63,rain,,,0,52.0,True,4,6,,,
2022-04-11,15.3,10.0,20.4,61,11.6,0.0,3,partly_cloudy,,,0,54.6,False,4,0,,,
2022-04-12,16.0,11.0,21.5,67,14.2,7.5,63,rain,,,0,78.0,False,4,1,,,
2022-04-13,16.0,11.2,20.9,61,9.0,0.0,3,partly_cloudy,,,0,51.3,False,4,2,,,
2022-04-14,14.5,9.2,18.6,49,10.5,0.0,3,partly_cloudy,,,0,71.2,False,4,3,,,
2022-04-15,15.3,8.3,22.1,44,8.1,0.0,2,partly_cloudy,,,0,70.6,False,4,4,,,
2022-04-16,16.2,9.1,22.9,38,10.2,0.0,2,partly_cloudy,,,0,29.0,True,4,5,,,
2022-04-17,18.1,10.9,24.3,34,13.5,0.0,3,partly_cloudy,,,0,29.1,True,4,6,,,
2022-04-18,18.6,10.7,25.8,38,7.3,0.0,3,partly_cloudy,,,0,63.3,False,4,0,,,
2022-04-19,18.7,12.8,23.4,45,15.1,0.0,3,partly_cloudy,,,0,72.4,False,4,1,,,
2022-04-20,11.6,9.7,14.7,62,10.1,1.1,51,drizzle,,,0,59.9,False,4,2,,,
2022-04-21,12.3,7.1,16.7,61,4.9,1.0,51,drizzle,,,0,63.3,False,4,3,,,
2022-04-22,15.5,10.2,20.7,57,7.4,0.2,51,drizzle,,,0,62.4,False,4,4,,,
2022-04-23,17.6,11.3,22.8,46,18.3,0.0,3,partly_cloudy,,,0,30.6,True,4,5,,,
2022-04-24,15.0,11.8,17.8,69,12.8,12.0,63,rain,,,0,39.5,True,4,6,,,
2022-04-25,12.3,8.7,15.7,72,8.7,20.1,63,rain,,,0,80.2,False,4,0,,,
2022-04-26,11.6,5.9,16.1,71,13.1,0.0,3,partly_cloudy,,,0,67.6,False,4,1,,,
2022-04-27,11.3,8.2,13.2,72,11.2,6.0,53,drizzle,,,0,64.8,False,4,2,,,
2022-04-28,13.4,7.1,18.2,53,14.4,0.1,51,drizzle,,,0,61.5,False,4,3,,,
2022-04-29,16.2,6.7,23.3,39,15.3,0.0,3,partly_cloudy,,,0,58.4,False,4,4,,,
2022-04-30,18.2,11.0,23.8,42,7.6,0.0,3,partly_cloudy,,,0,39.4,True,4,5,,,
2022-05-01,19.9,13.1,26.7,45,15.0,0.0,3,partly_cloudy,,,0,46.5,True,5,6,,,
2022-05-02,21.4,15.3,27.2,43,7.2,0.0,3,partly_cloudy,,,0,54.2,False,5,0,,,
2022-05-03,20.1,16.2,23.2,51,16.6,0.0,3,partly_cloudy,,,0,56.2,False,5,1,,,
2022-05-04,18.7,14.5,23.3,74,14.2,1.9,53,drizzle,,,0,57.6,False,5,2,,,
2022-05-05,15.9,14.7,17.6,85,9.8,15.4,63,rain,,,0,69.8,False,5,3,,,
2022-05-06,17.4,10.6,21.6,65,8.3,0.0,3,partly_cloudy,,,0,71.9,False,5,4,,,
2022-05-07,18.4,14.3,22.5,65,8.6,3.5,63,rain,,,0,27.8,True,5,5,,,
2022-05-08,19.2,13.1,25.6,55,11.8,0.0,3,partly_cloudy,,,0,28.9,True,5,6,,,
2022-05-09,17.3,12.1,22.2,60,10.0,0.0,1,partly_cloudy,,,0,55.8,False,5,0,,,
2022-05-10,20.7,15.4,26.5,60,17.6,1.3,53,drizzle,,,0,61.0,False,5,1,,,
2022-05-11,15.5,13.0,18.2,87,9.8,19.3,63,rain,,,0,75.7,False,5,2,,,
2022-05-12,17.0,12.6,20.1,66,6.4,0.0,3,partly_cloudy,,,0,60.3,False,5,3,,,
2022-05-13,18.4,14.7,20.8,57,9.4,0.0,3,partly_cloudy,,,0,64.4,False,5,4,,,
2022-05-14,16.1,13.1,19.1,77,12.2,9.4,63,rain,,,0,32.2,True,5,5,,,
2022-05-15,14.8,11.7,17.5,75,9.7,15.1,63,rain,,,0,34.9,True,5,6,,,
2022-05-16,16.5,10.6,21.2,65,6.5,0.1,51,drizzle,,,0,70.8,False,5,0,,,
2022-05-17,18.5,12.7,22.5,55,5.5,0.0,3,partly_cloudy,,,0,58.0,False,5,1,,,
2022-05-18,19.1,13.3,24.9,53,19.1,0.4,51,drizzle,,,0,69.8,False,5,2,,,
2022-05-19,18.3,14.9,21.3,66,10.5,4.8,63,rain,,,0,77.7,False,5,3,,,
2022-05-20,18.3,12.7,23.7,58,11.8,0.2,51,drizzle,,,0,63.5,False,5,4,,,
2022-05-21,18.2,14.9,22.2,67,16.6,2.8,61,rain,,,0,33.8,True,5,5,,,
2022-05-22,14.4,9.7,20.6,78,16.5,23.5,63,rain,,,0,30.1,True,5,6,,,
2022-05-23,10.7,8.8,13.3,73,13.6,4.8,61,rain,,,0,68.6,False,5,0,,,
2022-05-24,15.4,8.1,20.0,75,12.2,0.0,3,partly_cloudy,,,0,71.6,False,5,1,,,
2022-05-25,20.0,15.3,25.4,70,18.0,8.9,63,rain,,,0,74.3,False,5,2,,,
2022-05-26,21.8,14.3,29.5,49,12.2,0.0,2,partly_cloudy,,,0,68.3,False,5,3,,,
2022-05-27,22.3,14.0,29.7,45,11.0,0.0,1,partly_cloudy,,,0,65.9,False,5,4,,,
2022-05-28,16.6,12.6,20.1,66,15.1,8.1,61,rain,,,0,39.8,True,5,5,,,
2022-05-29,12.8,10.5,14.4,79,6.8,5.3,53,drizzle,,,0,26.4,True,5,6,,,
2022-05-30,14.2,10.7,16.7,72,7.5,0.0,3,partly_cloudy,,,0,63.2,False,5,0,,,
